alphabet,sample_file,left_hand_0_x,left_hand_0_y,left_hand_0_confidence,left_hand_1_x,left_hand_1_y,left_hand_1_confidence,left_hand_2_x,left_hand_2_y,left_hand_2_confidence,left_hand_3_x,left_hand_3_y,left_hand_3_confidence,left_hand_4_x,left_hand_4_y,left_hand_4_confidence,left_hand_5_x,left_hand_5_y,left_hand_5_confidence,left_hand_6_x,left_hand_6_y,left_hand_6_confidence,left_hand_7_x,left_hand_7_y,left_hand_7_confidence,left_hand_8_x,left_hand_8_y,left_hand_8_confidence,left_hand_9_x,left_hand_9_y,left_hand_9_confidence,left_hand_10_x,left_hand_10_y,left_hand_10_confidence,left_hand_11_x,left_hand_11_y,left_hand_11_confidence,left_hand_12_x,left_hand_12_y,left_hand_12_confidence,left_hand_13_x,left_hand_13_y,left_hand_13_confidence,left_hand_14_x,left_hand_14_y,left_hand_14_confidence,left_hand_15_x,left_hand_15_y,left_hand_15_confidence,left_hand_16_x,left_hand_16_y,left_hand_16_confidence,left_hand_17_x,left_hand_17_y,left_hand_17_confidence,left_hand_18_x,left_hand_18_y,left_hand_18_confidence,left_hand_19_x,left_hand_19_y,left_hand_19_confidence,left_hand_20_x,left_hand_20_y,left_hand_20_confidence,right_hand_0_x,right_hand_0_y,right_hand_0_confidence,right_hand_1_x,right_hand_1_y,right_hand_1_confidence,right_hand_2_x,right_hand_2_y,right_hand_2_confidence,right_hand_3_x,right_hand_3_y,right_hand_3_confidence,right_hand_4_x,right_hand_4_y,right_hand_4_confidence,right_hand_5_x,right_hand_5_y,right_hand_5_confidence,right_hand_6_x,right_hand_6_y,right_hand_6_confidence,right_hand_7_x,right_hand_7_y,right_hand_7_confidence,right_hand_8_x,right_hand_8_y,right_hand_8_confidence,right_hand_9_x,right_hand_9_y,right_hand_9_confidence,right_hand_10_x,right_hand_10_y,right_hand_10_confidence,right_hand_11_x,right_hand_11_y,right_hand_11_confidence,right_hand_12_x,right_hand_12_y,right_hand_12_confidence,right_hand_13_x,right_hand_13_y,right_hand_13_confidence,right_hand_14_x,right_hand_14_y,right_hand_14_confidence,right_hand_15_x,right_hand_15_y,right_hand_15_confidence,right_hand_16_x,right_hand_16_y,right_hand_16_confidence,right_hand_17_x,right_hand_17_y,right_hand_17_confidence,right_hand_18_x,right_hand_18_y,right_hand_18_confidence,right_hand_19_x,right_hand_19_y,right_hand_19_confidence,right_hand_20_x,right_hand_20_y,right_hand_20_confidence
tay,tay_049.json,964.223,702.219,0.0256935,929.709,651.599,0.0170475,919.738,710.656,0.0118455,919.738,709.889,0.0104183,882.157,757.441,0.00709722,922.039,690.715,0.0223386,907.467,698.384,0.0131345,935.845,646.23,0.0080504,937.379,644.696,0.00475312,922.039,691.482,0.0305419,911.302,694.549,0.0175428,916.67,697.617,0.00811076,953.485,706.821,0.00417491,935.078,698.384,0.0300292,907.467,692.249,0.0156924,944.282,696.85,0.0110822,955.786,703.753,0.0077932,939.68,700.685,0.0172263,940.447,699.151,0.00956505,940.447,736.733,0.0133855,938.146,735.199,0.00911627,389.255,356.121,0.42352,397.183,323.417,0.469425,403.129,288.732,0.56787,363.488,276.84,0.307338,331.776,286.75,0.257109,359.524,266.93,0.532158,317.902,246.118,0.678452,288.172,230.262,0.681481,261.414,219.361,0.81203,339.704,280.804,0.592676,295.109,255.038,0.671622,262.405,241.163,0.706827,237.63,225.307,0.784776,324.839,290.714,0.616358,285.199,267.921,0.710069,254.477,253.056,0.644805,231.684,242.154,0.778538,311.956,305.579,0.628007,278.261,286.75,0.619871,259.432,273.867,0.739955,243.576,264.948,0.825168
tay,tay_008.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.674,327.911,0.568441,567.513,301.568,0.592139,552.761,269.957,0.661039,519.042,250.99,0.767013,494.807,253.097,0.743003,534.848,241.507,0.765028,488.484,222.54,0.877597,460.034,209.895,0.78824,435.799,200.412,0.822552,516.935,250.99,0.736385,467.41,232.023,0.849875,436.852,216.218,0.763718,413.671,201.466,0.802517,505.344,265.742,0.707736,460.034,243.614,0.860507,433.691,228.862,0.771765,409.456,217.271,0.795124,495.86,278.387,0.780968,466.356,263.635,0.782857,442.121,252.044,0.827141,423.154,242.56,0.841678
tay,tay_028.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.219,323.597,0.61971,564.002,296.187,0.652536,547.135,263.506,0.513761,517.616,247.693,0.673665,497.586,247.693,0.764738,532.376,238.205,0.770004,489.152,219.229,0.953001,460.688,207.633,0.796009,438.55,197.09,0.930379,515.508,248.747,0.667386,469.122,229.771,0.813333,439.604,215.012,0.744682,414.303,200.253,0.780395,506.02,263.506,0.797853,463.851,242.422,0.747525,435.387,228.717,0.698092,413.248,213.958,0.776025,499.695,277.211,0.767793,469.122,263.506,0.848722,446.984,251.91,0.763822,425.899,240.314,0.786065
tay,tay_069.json,911.678,645.279,0.0222248,884.659,653.534,0.0267288,933.443,706.071,0.0187145,880.156,757.857,0.0142177,889.162,757.106,0.00975424,916.932,700.067,0.0203335,904.173,700.067,0.0197308,938.697,699.316,0.00996368,948.454,703.819,0.00627387,925.187,694.062,0.0172449,907.925,697.815,0.0230795,906.424,698.565,0.00863637,946.202,703.069,0.00430405,934.944,699.316,0.0165201,902.672,682.805,0.0183308,901.171,676.8,0.0114516,925.938,742.096,0.00608691,934.194,654.285,0.0166436,935.695,670.046,0.0118761,940.198,697.064,0.00935754,925.938,741.345,0.00689207,396.651,356.434,0.42604,404.245,320.362,0.426112,404.245,287.139,0.419082,364.377,271.951,0.687394,342.544,264.357,0.809129,351.087,263.407,0.446572,313.117,245.372,0.709677,284.64,234.93,0.713416,260.909,226.387,0.841189,335.899,279.545,0.504237,291.285,258.661,0.640394,261.858,247.27,0.668696,238.127,233.981,0.795327,326.407,293.783,0.54536,284.64,273.849,0.643288,254.264,259.61,0.61138,231.482,250.118,0.748333,315.965,309.921,0.596426,281.792,289.986,0.506234,259.959,280.494,0.679796,243.822,271.951,0.760117
tay,tay_012.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.419,305.746,0.386504,573.419,294.699,0.458872,559.359,270.598,0.388473,532.245,246.496,0.256409,502.118,242.479,0.212943,533.249,228.419,0.764606,486.05,214.36,0.962449,453.914,207.33,0.697432,432.825,203.313,0.777284,517.181,238.462,0.796228,467.973,224.402,0.777433,436.842,216.368,0.753964,411.736,207.33,0.751241,505.13,251.517,0.729416,461.948,239.466,0.868873,433.829,230.428,0.754712,409.727,221.39,0.745325,497.096,264.572,0.730654,464.961,257.542,0.715574,443.872,253.525,0.73893,424.791,246.496,0.80103
tay,tay_045.json,915.964,648.207,0.0244158,941.027,728.88,0.0164381,917.53,708.516,0.025735,926.929,702.25,0.0139375,882.285,759.426,0.00546766,923.796,701.467,0.0323856,919.097,701.467,0.0176059,940.244,698.334,0.00923047,949.643,703.033,0.00780805,930.062,698.334,0.026094,914.397,697.551,0.0206026,913.614,700.684,0.00876449,952.776,703.033,0.00709182,934.761,703.817,0.020582,904.215,693.635,0.0177322,943.377,697.551,0.0106412,933.978,736.712,0.00907223,933.978,703.817,0.0121405,906.565,710.866,0.010347,947.293,742.195,0.01233,937.894,739.062,0.00915812,387.104,352.74,0.382736,398.541,323.195,0.419335,405.212,288.886,0.425827,389.01,284.121,0.122928,363.278,274.59,0.049485,359.466,268.872,0.554377,321.344,245.999,0.621224,290.847,231.704,0.61856,263.209,221.22,0.702544,337.546,280.309,0.479131,298.471,255.53,0.536038,266.068,241.234,0.550147,240.336,226.938,0.567639,323.25,291.745,0.560062,288.941,269.825,0.588766,256.538,256.483,0.561875,232.712,244.093,0.657192,312.767,306.994,0.489685,282.27,286.027,0.533484,261.303,276.496,0.563574,241.289,266.013,0.609446
tay,tay_053.json,921.452,646.844,0.042079,894.019,647.628,0.0251303,873.64,659.385,0.00975317,867.37,660.953,0.00863642,868.937,765.199,0.00316034,921.452,700.927,0.0132257,937.912,701.711,0.0129917,941.047,698.575,0.0092015,940.263,703.278,0.00711338,898.722,701.711,0.0126602,935.561,702.494,0.015512,938.696,702.494,0.01676,936.344,706.413,0.00796733,872.856,713.468,0.013281,941.047,700.143,0.0134779,938.696,697.792,0.0110917,921.452,720.522,0.00909469,944.966,702.494,0.0116535,941.047,697.792,0.011097,886.181,744.82,0.0118567,901.073,734.63,0.00891853,392.102,352.395,0.444961,404.09,321.963,0.447761,406.857,289.688,0.570969,368.126,273.089,0.638859,341.383,263.867,0.779479,350.605,267.555,0.497681,315.562,250.034,0.658397,286.053,238.968,0.60272,260.232,230.669,0.611703,338.616,283.232,0.541626,296.197,262.945,0.602712,265.765,252.801,0.497598,238.1,238.968,0.404405,326.628,298.909,0.532058,289.741,279.544,0.570836,263.921,269.4,0.353206,232.567,254.645,0.339611,318.329,314.586,0.497735,289.741,293.376,0.370495,265.765,284.155,0.476155,245.477,275.855,0.361711
tay,tay_004.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.637,310.764,0.466062,573.422,291.796,0.619131,556.562,262.292,0.650279,524.949,242.27,0.647997,502.821,241.217,0.551514,536.541,225.41,0.765519,490.176,211.712,0.928968,462.779,205.389,0.681838,438.542,199.067,0.835157,521.788,234.894,0.71068,472.262,223.303,0.801645,439.596,212.766,0.789787,413.253,202.228,0.812027,509.143,249.647,0.742369,464.886,234.894,0.859991,437.489,225.41,0.743889,412.199,215.927,0.74765,503.875,264.399,0.834965,470.155,253.862,0.790676,446.972,247.539,0.773143,425.898,240.163,0.823335
tay,tay_005.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.073,337.08,0.429119,540.898,306.387,0.519541,526.081,274.635,0.65758,500.679,276.752,0.809197,480.57,284.161,0.897309,495.387,261.934,0.563936,466.81,246.058,0.70979,443.526,237.591,0.749778,423.416,229.124,0.848352,482.686,273.577,0.636815,447.759,257.701,0.729278,420.241,247.117,0.832084,398.015,233.357,0.730188,475.278,288.394,0.720432,443.526,277.81,0.735618,417.066,265.109,0.650359,395.898,250.292,0.722616,474.219,306.387,0.71656,444.584,297.92,0.743934,423.416,288.394,0.709878,406.482,279.927,0.766938
tay,tay_052.json,910.257,673.187,0.0148595,900.072,648.901,0.0114681,936.893,717.059,0.00925912,879.703,759.364,0.00983318,879.703,760.148,0.00601312,868.735,650.468,0.0100604,911.824,701.39,0.0123266,937.677,701.39,0.00807343,941.594,697.473,0.00568916,934.543,698.257,0.0108414,911.824,699.824,0.0133123,935.326,702.174,0.00792914,939.244,701.39,0.00442508,940.027,700.607,0.0124881,941.594,695.906,0.0114599,938.46,693.556,0.00944254,936.893,689.639,0.00575903,945.511,700.607,0.0124177,941.594,700.607,0.00935998,945.511,693.556,0.00919992,942.377,692.773,0.00707449,394.199,357.778,0.444869,405.136,325.878,0.515676,406.047,289.422,0.608832,367.768,271.193,0.71547,342.249,263.902,0.767606,353.186,264.813,0.512328,312.172,247.497,0.817603,283.918,235.648,0.732945,260.221,226.534,0.83209,337.691,282.13,0.543875,293.032,262.079,0.697642,261.133,250.231,0.70509,238.347,239.294,0.700449,325.843,295.801,0.553575,287.564,276.662,0.66128,258.399,266.636,0.514109,232.879,253.876,0.711807,317.64,313.118,0.58541,284.83,291.244,0.435519,261.133,283.042,0.573272,244.727,274.839,0.593749
tay,tay_044.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.308,329.875,0.624016,561.734,303.908,0.668807,546.586,273.612,0.619563,518.454,249.808,0.650445,493.568,250.89,0.728486,528.192,242.234,0.745927,483.83,222.758,0.929978,456.78,214.102,0.763585,431.894,204.364,0.884726,510.88,251.972,0.737222,464.354,234.66,0.838198,432.976,221.676,0.754521,407.009,208.692,0.825213,501.142,267.12,0.747162,457.862,248.726,0.82617,430.813,234.66,0.762784,405.927,223.84,0.794712,493.568,279.022,0.831147,463.272,267.12,0.84335,439.468,258.464,0.834414,421.075,249.808,0.841304
tay,tay_013.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.589,336.024,0.573131,563.579,311.909,0.550874,549.512,280.761,0.625015,520.374,258.656,0.586779,496.259,262.675,0.591706,531.426,248.609,0.747128,484.202,230.523,0.890427,456.069,217.461,0.784922,433.964,208.418,0.856289,514.345,257.652,0.659336,465.112,237.556,0.728707,433.964,221.48,0.708418,409.849,208.418,0.807576,502.288,271.718,0.688779,459.083,249.613,0.825759,430.949,233.537,0.737418,407.84,223.489,0.744832,493.245,282.771,0.744739,462.097,269.709,0.736154,440.997,257.652,0.756421,420.902,248.609,0.805299
tay,tay_068.json,841.875,708.118,0.0140171,884.201,646.197,0.0128631,860.687,708.902,0.010265,841.091,691.658,0.00995962,872.444,762.985,0.005424,913.202,702.631,0.0128354,942.203,699.496,0.010801,942.987,698.712,0.00752018,946.906,701.064,0.00482277,905.364,690.874,0.0143561,945.338,700.28,0.0121009,941.419,699.496,0.00693456,946.906,701.848,0.00379022,910.067,690.874,0.0165686,905.364,692.442,0.0119276,939.068,697.929,0.00890742,933.581,697.929,0.00485462,939.851,699.496,0.0190445,940.635,697.145,0.0108876,944.554,734.768,0.0101358,940.635,731.632,0.00703885,392.148,356.043,0.397599,402.616,323.689,0.440495,407.374,287.529,0.568512,365.504,270.4,0.746768,339.811,263.739,0.854383,350.279,264.691,0.538297,314.119,248.514,0.771315,286.523,236.144,0.759643,261.782,226.628,0.824797,336.005,280.868,0.609261,295.087,263.739,0.722042,262.733,250.417,0.776736,238.944,235.192,0.769044,325.538,295.142,0.628349,288.426,278.965,0.688279,257.975,264.691,0.607573,233.234,250.417,0.808853,317.925,311.318,0.618787,286.523,294.19,0.566757,261.782,282.771,0.62872,241.799,272.304,0.697939
tay,tay_029.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.428,322.611,0.504273,564.154,302.568,0.559226,548.331,278.307,0.624429,514.576,254.045,0.63357,489.259,258.265,0.683239,528.289,242.442,0.709483,480.82,226.619,0.960294,451.284,221.345,0.674719,428.077,216.07,0.817747,513.521,251.935,0.714351,461.833,239.277,0.774187,429.132,229.783,0.771405,403.816,219.235,0.790985,502.972,266.703,0.727568,456.559,251.935,0.853123,427.023,243.497,0.739225,403.816,234.003,0.790298,495.588,278.307,0.777833,461.833,269.868,0.769078,437.571,264.594,0.769591,418.584,258.265,0.805319
tay,tay_009.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.265,308.867,0.503699,577.025,284.022,0.665659,559.742,255.937,0.662783,526.256,235.414,0.64478,502.492,236.494,0.698183,540.298,223.532,0.767739,493.85,208.409,0.877938,465.766,203.008,0.696702,440.921,196.527,0.84036,525.176,233.253,0.71697,475.487,218.131,0.791284,444.162,210.57,0.723705,420.398,200.848,0.726237,513.294,248.376,0.770728,469.006,232.173,0.866471,440.921,223.532,0.77567,417.157,213.81,0.741283,505.732,262.419,0.81021,474.407,252.697,0.840282,450.643,247.296,0.774536,431.2,239.735,0.916231
tay,tay_048.json,902.885,656.807,0.154084,878.729,661.805,0.0808487,887.059,731.772,0.0271036,879.562,730.106,0.012445,834.583,780.916,0.00877519,877.896,732.605,0.0305554,824.588,700.953,0.0176908,864.569,747.598,0.00813579,897.054,697.621,0.00934739,857.073,722.61,0.0445995,851.242,715.946,0.0164678,872.899,740.102,0.0144713,897.054,703.452,0.0113015,870.4,726.774,0.0411284,859.571,730.106,0.0172972,863.736,747.598,0.0126431,866.235,751.763,0.0102159,815.425,715.113,0.0440742,871.233,750.097,0.0148654,916.212,760.092,0.0167809,905.384,760.925,0.0117744,381.772,319.301,0.411922,393.214,289.741,0.416931,399.889,257.32,0.426106,386.539,243.97,0.0935472,363.654,233.481,0.0905468,362.7,228.713,0.397888,328.372,197.245,0.52828,299.765,180.081,0.65631,275.927,166.732,0.772709,341.722,235.388,0.5357,300.719,204.874,0.578484,269.252,185.803,0.605639,249.227,167.685,0.728981,326.465,243.016,0.620213,289.276,214.41,0.64283,260.67,197.245,0.706526,240.645,181.988,0.796432,315.976,254.459,0.664124,285.462,232.527,0.62142,263.53,219.177,0.714152,247.32,207.735,0.81289
tay,tay_064.json,920.657,642.122,0.0365483,893.223,646.825,0.0234265,924.576,709.53,0.0123804,923.792,708.746,0.0121618,873.628,761.262,0.00782139,917.521,702.476,0.0260839,933.982,700.908,0.0143667,935.549,701.692,0.00872633,947.307,702.476,0.00598438,923.008,701.692,0.0180569,941.036,696.205,0.0191889,940.252,697.773,0.00888124,948.09,703.26,0.00558144,934.765,703.26,0.0149392,943.387,696.205,0.0161197,939.468,696.205,0.0111089,938.685,696.205,0.00652758,935.549,704.043,0.0114037,935.549,707.962,0.00980692,941.82,729.125,0.0114222,940.252,729.125,0.00803085,394.219,357.205,0.449404,403.319,324.443,0.516013,408.78,290.771,0.609192,378.748,277.121,0.497266,346.897,266.2,0.244289,352.357,264.38,0.631151,312.315,247.999,0.738811,285.014,236.169,0.673252,259.533,227.068,0.709231,336.886,280.761,0.571672,293.204,261.65,0.659951,264.083,250.729,0.509879,238.602,236.169,0.383242,325.056,293.501,0.511848,290.474,278.941,0.557035,262.263,268.93,0.329074,233.141,254.37,0.33446,317.775,310.792,0.440335,293.204,296.232,0.369644,275.003,284.401,0.320127,261.353,278.031,0.222339
tay,tay_033.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.305,311.772,0.459095,558.29,288.723,0.421695,543.258,263.67,0.454342,509.187,247.637,0.714124,486.138,251.645,0.805633,525.221,234.609,0.70834,478.121,220.58,0.882816,447.056,215.569,0.687758,423.006,209.557,0.875672,510.189,244.63,0.59065,460.084,234.609,0.711226,426.012,225.59,0.718966,399.957,212.563,0.695493,498.164,259.662,0.714758,455.073,248.639,0.768311,424.008,238.618,0.698798,398.955,227.594,0.768664,492.151,274.694,0.731662,460.084,266.677,0.791717,435.031,258.66,0.72464,415.991,250.643,0.817024
tay,tay_025.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.26,325.276,0.514541,561.956,300.546,0.640547,545.468,270.663,0.699253,513.524,252.114,0.674559,489.824,254.175,0.724287,526.92,239.749,0.74135,479.52,227.384,0.937907,451.697,219.14,0.751115,427.997,213.988,0.846442,511.463,252.114,0.731301,462.002,238.719,0.779255,430.058,229.445,0.759456,404.297,219.14,0.8171,502.189,266.541,0.719547,456.85,253.145,0.828388,427.997,243.871,0.714797,403.266,231.505,0.727556,496.007,278.906,0.775162,462.002,269.632,0.822684,437.271,262.419,0.78222,419.753,255.206,0.872686
tay,tay_072.json,911.098,661.323,0.0203484,878.349,650.939,0.0153161,881.544,696.468,0.0146358,895.922,702.858,0.0117509,934.262,702.059,0.00433348,912.696,693.273,0.0181428,931.067,702.059,0.0172838,936.658,701.261,0.0107741,940.652,698.066,0.0087715,924.677,690.078,0.0121097,916.689,690.877,0.0223734,931.866,702.059,0.0170121,939.055,698.066,0.00850993,929.47,690.078,0.0125668,915.891,686.883,0.0184133,933.463,694.072,0.0133624,933.463,691.676,0.00938232,935.061,650.939,0.0194671,939.055,658.927,0.0140375,939.853,670.908,0.0175265,939.853,670.109,0.0102162,393.675,359.77,0.467606,403.702,326.954,0.5425,410.083,288.669,0.634278,393.675,284.111,0.242501,372.709,275.907,0.0506452,360.859,274.084,0.506056,318.928,250.384,0.523484,287.936,234.888,0.582219,263.324,224.861,0.755585,337.159,283.2,0.623214,293.405,260.411,0.595018,263.324,245.826,0.664377,240.535,232.153,0.788866,324.397,295.961,0.609117,285.201,272.261,0.661329,256.943,258.588,0.583059,233.243,247.649,0.724934,314.37,311.458,0.636471,281.555,287.757,0.489968,260.589,276.819,0.606483,243.27,268.615,0.730746
tay,tay_038.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.766,328.829,0.525412,563.729,302.708,0.641525,545.645,272.568,0.70116,512.491,254.484,0.703359,489.384,256.493,0.77729,528.566,241.423,0.738216,482.351,225.349,0.937703,450.202,220.325,0.682402,426.09,215.302,0.808672,514.5,250.465,0.697341,463.262,236.4,0.678765,430.108,227.358,0.735032,402.983,218.316,0.802883,505.458,265.535,0.782325,459.244,250.465,0.830084,428.099,241.423,0.749439,402.983,232.381,0.73464,498.426,281.61,0.811759,463.262,271.563,0.809765,439.15,264.53,0.753794,419.057,256.493,0.855521
tay,tay_014.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.179,310.658,0.478767,567.759,287.503,0.587985,550.919,259.086,0.588962,520.397,235.932,0.487622,496.19,242.246,0.483669,528.817,225.407,0.781382,484.613,210.672,0.860488,454.09,204.357,0.629467,433.041,199.094,0.83438,513.03,236.984,0.614932,464.615,224.354,0.769646,435.146,211.724,0.768324,409.886,200.147,0.792117,500.4,250.666,0.748384,459.353,234.879,0.797374,431.988,225.407,0.780809,408.833,214.882,0.777827,493.033,265.401,0.741348,461.458,255.929,0.735485,441.461,248.561,0.770544,423.568,240.141,0.824137
tay,tay_043.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.027,328.206,0.55306,568.972,307.12,0.414832,551.049,276.545,0.290947,521.529,252.297,0.404009,500.443,259.677,0.278999,535.235,244.917,0.747519,490.955,225.939,0.912758,460.38,215.397,0.779004,436.132,205.908,0.760911,520.475,256.514,0.654285,470.923,236.482,0.795882,439.295,221.722,0.793174,413.992,208.017,0.774085,510.986,269.165,0.743756,468.815,251.242,0.758302,437.186,235.428,0.642749,411.883,221.722,0.669234,503.606,284.98,0.719286,470.923,268.111,0.749953,444.566,256.514,0.678168,425.589,245.971,0.738664
